ID,Date,GPSC
17175_6#11,2010.5,79
17175_4#47,2013,79
17150_4#21,2009.75,79
17150_4#13,2009.75,79
17138_4#51,2006.333333,79
17059_6#30,2013.666667,79
15995_2#16,2013.666667,79
15995_1#44,2009.75,79
15995_1#43,2009.75,79
15873_1#35,2011.583333,79
15841_3#6,2011.583333,79
15841_3#14,2011.583333,79
15841_2#57,2011.75,79
15731_8#49,2009.333333,79
14913_4#93,2012.25,79
14913_2#10,2011.666667,79
14723_6#9,2008.5,79
14723_6#37,2008.5,79
14723_4#10,2010.5,79
14723_3#92,2010.5,79
14723_3#85,2010.5,79
14566_6#73,2010.833333,79
14566_6#63,2011.166667,79
14566_4#91,2009.666667,79
14566_4#13,2009.333333,79
14555_3#62,2008.166667,79
14412_1#8,2008.833333,79
14412_1#59,2007.166667,79
14410_8#43,2006.75,79
14410_8#32,2008.5,79
14257_1#19,2008.25,79
13470_1#16,2006.833333,79
13415_8#36,2010.166667,79
13415_7#58,2009.166667,79
13415_5#36,2007.166667,79
13415_4#54,2007.083333,79
13414_8#72,2006.75,79
13414_8#32,2006.666667,79
12837_4#82,2006.166667,79
12837_2#70,2005.75,79
12162_1#71,2012.833333,79
18456_1#34,2014.333333,79
17870_7#152,2009.166667,79
14723_4#67,2009.5,79
15731_8#52,2009.5,79
15731_8#27,2009.5,79
14412_2#44,2010.583333,79
13415_5#93,2007.166667,79
15874_1#3,2009.75,79
14913_4#63,2012.333333,79
13415_4#90,2007,79
14913_2#70,2011.916667,79
