ID,Date,GPSC
11679_1#13,2009.333333,1
11658_2#66,2009.083333,1
11658_2#10,2009.5,1
12837_1#20,2005.333333,1
21127_2#162,2009.5,1
19084_7#138,2008.5,1
12837_4#2,2005.833333,1
13415_5#66,2007.083333,1
19341_2#73,2000.5,1
19341_2#93,1998.5,1
18090_2#68,2000.5,1
18090_2#65,2000.5,1
18090_2#150,1998.5,1
18090_2#71,2000.5,1
18090_2#67,2000.5,1
18090_2#61,2000.5,1
18090_2#59,2000.5,1
15682_1#56,2010.166667,1
18090_2#63,2000.5,1
13470_1#75,2007.75,1
17150_6#86,2010.75,1
17150_6#70,2010.75,1
17150_6#62,2010.75,1
17150_6#55,2010.916667,1
17150_6#38,2010.75,1
17175_7#65,2010.5,1
17175_6#65,2010.5,1
17175_6#10,2010.333333,1
17175_5#69,2010.5,1
17175_5#27,2010.583333,1
17175_5#20,2010.583333,1
17175_5#18,2010.583333,1
17175_4#17,2012.333333,1
17150_5#76,2010.5,1
17150_4#69,2010.333333,1
17150_4#31,2010.333333,1
17150_4#14,2010.333333,1
17138_3#77,2010.833333,1
17059_8#69,2012.333333,1
17059_7#34,2012.333333,1
15841_4#67,2011.75,1
15841_4#6,2011.5,1
15841_4#41,2011.583333,1
15841_4#33,2011.583333,1
14936_6#72,2014.5,1
14913_7#70,2013,1
14913_3#94,2011.75,1
14913_3#89,2009.75,1
14566_5#47,2010.25,1
14566_5#14,2010.333333,1
14566_4#80,2009.75,1
14520_6#44,2010.5,1
14412_2#65,2010.25,1
14412_1#7,2008.833333,1
14412_1#69,2008.75,1
14410_8#91,2006.833333,1
13415_8#65,2010,1
13415_8#47,2009.333333,1
13415_7#73,2009.166667,1
13415_7#72,2009.083333,1
13415_6#25,2007.5,1
12837_4#66,2006.166667,1
12837_2#39,2005.583333,1
12837_1#25,2005.333333,1
12291_6#76,2012.083333,1
12291_6#67,2012,1
12291_6#52,2012.083333,1
12162_1#83,2012.25,1
12162_1#60,2012.583333,1
12162_1#1,2012.333333,1
15874_1#15,2011.5,1
15841_4#22,2011.583333,1
12162_1#3,2012.5,1
13415_4#49,2006.666667,1
17175_6#18,2010.333333,1
13415_6#23,2007.166667,1
15731_8#39,2009.5,1
15531_4#87,1996.333333,1
19341_3#37,2012.5,1
21127_2#143,2009.333333,1
15531_7#7,2009.333333,1
15531_5#66,2009.333333,1
22841_1#176,2012.5,1
22667_7#134,2010.5,1
22114_6#48,2007.5,1
21485_4#3,2009.083333,1
21127_2#174,2009.666667,1
21127_1#76,2014.5,1
21127_1#18,2015.916667,1
20925_3#48,2014.25,1
20925_3#13,2015,1
19084_7#147,2008.5,1
19084_7#115,2008.5,1
16043_2#65,2000.5,1
16043_2#60,2007,1
16043_2#58,2001.916667,1
14723_6#65,2013.5,1
13710_1#44,2012.833333,1
13154_2#85,2008.5,1
13154_2#84,2008.5,1
13091_6#26,2008.5,1
12291_5#33,1998.5,1
12291_1#89,2007.5,1
11822_1#78,1999.25,1
11657_2#24,1998.166667,1
21053_8#173,2014.833333,1
21053_8#142,2012.166667,1
20925_3#77,2016,1
20925_3#30,2015.833333,1
19084_8#25,2009.5,1
18090_1#133,2010.5,1
17175_7#81,2014.25,1
17175_7#15,2014.083333,1
17175_7#1,2010.666667,1
17175_5#80,2010.583333,1
17150_6#33,2014.333333,1
17150_4#57,2010.333333,1
17150_4#44,2010.5,1
17150_4#11,2010.333333,1
17138_4#8,2010.833333,1
17138_3#22,2010.833333,1
17059_8#38,2012.333333,1
17059_7#38,2012.5,1
16043_2#61,2006.166667,1
15874_1#56,2011.5,1
15874_1#44,2009.75,1
15841_4#24,2013.333333,1
14936_4#80,2013.333333,1
14913_7#67,2011.166667,1
14913_5#95,2013.583333,1
14913_5#30,2013.583333,1
14913_3#25,2007.833333,1
14566_6#89,2010.833333,1
14566_6#44,2011.083333,1
14566_5#44,2010.5,1
14555_3#94,2008,1
14555_3#82,2007.666667,1
14555_3#50,2007.75,1
14555_3#13,2007.75,1
14412_2#61,2010.666667,1
14412_1#5,2008.75,1
14410_8#56,2008.5,1
14410_8#16,2008.583333,1
14257_1#8,2008.333333,1
13470_1#47,2006.75,1
13470_1#40,2006.833333,1
13415_8#64,2009.333333,1
13415_7#83,2009,1
13415_6#51,2009.583333,1
13415_6#21,2009.5,1
13415_5#65,2007.083333,1
13415_5#59,2007.166667,1
13415_5#11,2007.166667,1
13414_8#86,2006.666667,1
13414_4#34,2004.833333,1
13414_2#22,2012.083333,1
12837_5#72,2005.166667,1
12837_5#69,2005,1
12837_4#3,2006,1
12837_4#22,2006.333333,1
12837_3#87,2005.75,1
12291_6#60,2012.083333,1
12291_6#55,2012.333333,1
12291_6#39,2012.333333,1
12291_6#13,2012.083333,1
12162_1#86,2012.75,1
12162_1#45,2012.583333,1
11658_2#75,2009.333333,1
22841_1#24,2010.5,1
22841_1#119,2013.5,1
21999_8#86,2013.583333,1
21999_8#83,2013.5,1
21999_8#40,2013.333333,1
21999_8#32,2013.25,1
21999_8#115,2013.75,1
21999_8#109,2013.75,1
21999_7#176,2012.75,1
21999_7#173,2012.75,1
21999_7#162,2012.666667,1
21999_7#110,2012.333333,1
21242_2#153,2012.25,1
21127_1#99,2014.25,1
21127_1#95,2014.25,1
21127_1#87,2014.083333,1
21127_1#81,2014.083333,1
21127_1#80,2014.083333,1
21127_1#79,2014.083333,1
21127_1#78,2014.333333,1
21127_1#42,2013.75,1
21127_1#41,2013.75,1
21127_1#39,2013.833333,1
21127_1#30,2013.75,1
21127_1#29,2013.666667,1
21127_1#27,2013.333333,1
21053_8#169,2014.75,1
20925_3#7,2016,1
20925_3#66,2014.833333,1
20925_3#61,2015.916667,1
19084_8#44,2010.5,1
19084_8#178,2009.333333,1
19084_8#176,2009.166667,1
19084_8#135,2009,1
19084_7#77,2006.5,1
19084_7#43,2012.5,1
19084_7#177,2009.5,1
17794_8#138,2015.166667,1
15608_4#65,2013.5,1
15277_1#17,2005.75,1
14723_6#68,2011.5,1
14723_6#67,2011.5,1
14673_4#32,2009.333333,1
14673_4#30,2009.166667,1
14673_4#20,2009.666667,1
14673_4#19,2009.583333,1
14673_3#8,2008.916667,1
14673_3#71,2006.75,1
14673_3#7,2007.916667,1
