ID,Date,GPSC
15841_5#71,2011.333333,93
14913_4#17,2012.083333,93
17175_7#19,2013.583333,93
17150_5#39,2013.333333,93
17059_8#45,2012.333333,93
17059_7#28,2012.333333,93
15995_2#156,2013.666667,93
15874_1#41,2009.666667,93
15873_1#75,2011.583333,93
15873_1#40,2011.666667,93
15841_5#89,2009.666667,93
15841_3#61,2011.75,93
15841_3#36,2011.666667,93
15841_3#28,2011.666667,93
15841_2#37,2011.666667,93
15731_8#91,2009.5,93
15731_8#84,2009.5,93
15731_8#76,2009.5,93
14913_4#45,2012.25,93
14913_4#32,2012.333333,93
14566_6#41,2010.75,93
14566_6#24,2011.25,93
14410_8#61,2008.583333,93
13415_8#2,2010,93
13415_7#11,2009.25,93
13415_6#27,2009.5,93
13415_5#5,2007.166667,93
13415_4#16,2007.083333,93
18090_5#34,2012.5,93
17175_8#57,2014.083333,93
17150_6#21,2014.75,93
17059_7#5,2012.5,93
14913_5#23,2013.583333,93
14913_4#25,2012.166667,93
14257_1#3,2008.25,93
17175_8#38,2014.333333,93
17175_5#24,2010.333333,93
17150_5#48,2014.25,93
