ID,Date,GPSC
17150_4#77,2010.333333,41
14566_6#55,2011.166667,41
17175_6#49,2010.333333,41
17175_5#21,2010.333333,41
17175_4#58,2012.333333,41
17150_4#85,2010.333333,41
17150_4#47,2010.333333,41
17138_4#46,2012.333333,41
15873_1#19,2011.583333,41
15841_4#35,2011.666667,41
15841_2#85,2011.75,41
15841_2#5,2011.666667,41
15731_8#41,2009.333333,41
15731_8#33,2009.333333,41
15731_8#32,2009.5,41
15731_8#24,2009.5,41
15731_8#1,2009.333333,41
14913_6#30,2009.333333,41
14913_3#54,2011.583333,41
14913_2#89,2011.75,41
14913_2#15,2011.916667,41
14893_8#3,2011.25,41
14723_6#6,2009.5,41
14723_4#95,2008.5,41
14723_4#74,2009.5,41
14723_4#73,2009.5,41
14723_4#63,2009.5,41
14566_6#74,2010.916667,41
14566_6#39,2011.166667,41
14566_6#36,2011,41
14566_6#34,2010.75,41
14566_6#14,2011.166667,41
14566_6#10,2010.833333,41
14566_5#92,2010.5,41
14566_5#85,2010.25,41
14566_5#39,2010.25,41
14566_5#27,2010.333333,41
14566_5#23,2010.25,41
14566_5#16,2010.333333,41
14566_4#76,2009.25,41
14566_4#62,2009.75,41
14566_4#5,2009.333333,41
14566_4#3,2009.666667,41
14555_4#72,2011.5,41
14555_4#30,2011.333333,41
14555_4#19,2011.333333,41
14555_3#83,2007.75,41
14555_3#7,2008,41
14555_3#61,2007.916667,41
14555_3#4,2007.75,41
14555_3#19,2007.75,41
14412_2#89,2008.833333,41
14412_2#55,2010.75,41
14412_2#32,2010.75,41
14412_2#12,2010.666667,41
14412_1#51,2007.083333,41
14410_8#89,2007.833333,41
14410_8#5,2009.916667,41
14324_6#56,2010.166667,41
14324_6#52,2009.5,41
14257_1#92,2008.333333,41
14257_1#87,2008.333333,41
14257_1#58,2008.166667,41
14257_1#28,2007.75,41
14257_1#2,2008.083333,41
13470_1#1,2006.75,41
13415_8#92,2010.166667,41
13415_8#46,2009.333333,41
13415_7#80,2009.083333,41
13415_7#78,2009.583333,41
13415_7#60,2009.25,41
13415_7#19,2009.25,41
13415_6#96,2009.583333,41
13415_6#92,2009.5,41
13415_6#41,2007.5,41
13415_6#19,2009.5,41
13415_6#17,2007.5,41
13415_4#22,2007,41
13414_8#92,2006.583333,41
13414_8#74,2006.25,41
13414_8#69,2006.5,41
13414_8#40,2006.75,41
13414_8#20,2006.5,41
12837_5#64,2005,41
12837_5#54,2005.083333,41
12837_5#44,2005,41
12837_4#64,2006.333333,41
12837_4#57,2006.5,41
12837_4#5,2006.166667,41
12837_3#57,2005.916667,41
12837_3#52,2006.083333,41
12837_2#12,2005.666667,41
12837_1#67,2005.333333,41
12837_1#66,2005.166667,41
12837_1#4,2005.333333,41
12291_6#94,2012.333333,41
12291_6#65,2012,41
12291_6#24,2012.333333,41
12291_6#17,2012,41
12162_1#33,2012.333333,41
15841_5#66,2009.666667,41
15841_5#42,2009.666667,41
15841_3#7,2011.333333,41
14566_5#55,2010.333333,41
14410_8#11,2008.25,41
13415_6#10,2007.583333,41
12837_3#46,2006.083333,41
13414_8#59,2006.333333,41
13470_1#9,2006.833333,41
13415_6#18,2007.333333,41
14566_6#4,2011,41
13415_8#18,2010,41
12291_6#73,2012,41
12162_1#19,2012.5,41
13415_8#56,2009.333333,41
12837_2#20,2005.666667,41
12837_2#30,2005.75,41
12837_4#46,2006.333333,41
13414_8#95,2006.666667,41
13415_7#94,2009.333333,41
14410_8#51,2006.666667,41
14566_5#1,2010.333333,41
17175_6#26,2010.333333,41
13415_4#45,2007.083333,41
14566_4#65,2008.5,41
