ID,Date,GPSC
18090_5#42,2014.25,70
18090_5#35,2012.5,70
17175_8#74,2014.666667,70
17175_4#77,2012.75,70
17150_6#53,2014.75,70
17138_4#10,2014.833333,70
17138_3#80,2014.75,70
15874_1#24,2011.5,70
15731_8#47,2009.5,70
15731_8#43,2009.5,70
14936_4#1,2013.166667,70
14913_7#90,2012.583333,70
14913_7#58,2012.583333,70
14913_7#54,2013,70
14913_7#39,2013.083333,70
14913_7#30,2013,70
14913_4#9,2012,70
14913_3#84,2008.666667,70
14913_3#46,2011.5,70
14913_3#14,2008.666667,70
14913_2#60,2011.833333,70
14566_5#82,2010.333333,70
14566_5#74,2010.333333,70
14566_4#85,2009.75,70
14566_4#70,2009.75,70
14566_4#46,2009.75,70
14566_4#27,2009.666667,70
14555_4#71,2011.333333,70
14412_1#76,2008.75,70
14410_8#93,2008.666667,70
14410_8#1,2006.5,70
14257_1#55,2008.333333,70
13470_1#30,2010.166667,70
13415_8#71,2009.333333,70
13415_7#68,2009.333333,70
13415_7#56,2009.083333,70
13415_6#85,2009.583333,70
13415_6#78,2009.583333,70
13415_6#60,2009.5,70
13415_5#2,2007.083333,70
13415_4#80,2007.083333,70
13414_8#41,2006.25,70
12837_4#78,2006.333333,70
12837_3#84,2006.25,70
12837_2#4,2005.583333,70
12291_6#5,2012.166667,70
12291_6#33,2012,70
12162_1#72,2012.916667,70
12162_1#5,2012.666667,70
12162_1#49,2012.333333,70
12162_1#44,2012.583333,70
12162_1#40,2012.916667,70
12162_1#36,2012.583333,70
21127_2#165,2009.5,70
21127_1#158,2008,70
22841_3#72,2006.5,70
22841_3#45,2006.5,70
22841_3#127,2007.5,70
22841_2#139,2005.5,70
22667_7#146,2009.5,70
22667_7#122,2010.5,70
22027_1#105,2009.5,70
