ID,Date,GPSC
14913_5#66,2013.5,30
13414_2#75,2012,30
14520_6#48,2011.583333,30
20925_3#24,2010.333333,30
17175_7#8,2010.5,30
17150_5#93,2010.5,30
17138_3#85,2010.833333,30
14913_5#80,2013.666667,30
14913_4#67,2012.25,30
14566_5#25,2010.5,30
14555_3#2,2006.916667,30
14412_2#11,2010.666667,30
13415_7#7,2009.583333,30
13415_4#66,2007,30
17150_5#17,2014.166667,30
15841_4#14,2011.583333,30
16288_8#77,2014.666667,30
16288_5#51,2014.25,30
16288_4#9,2012.333333,30
16288_3#22,2011.333333,30
16288_7#74,2009.25,30
14723_6#21,2009.5,30
14723_4#58,2008.5,30
12837_1#87,2005.583333,30
20957_7#119,2009,30
20957_7#117,2009.333333,30
14723_2#18,2007.5,30
14723_1#80,2005.5,30
14673_4#59,2009.833333,30
18456_1#81,2014.5,30
17870_7#89,2014.833333,30
17150_6#2,2014.333333,30
17150_6#19,2014.666667,30
17059_7#92,2012.333333,30
15841_4#42,2011.583333,30
15731_8#69,2009.5,30
15731_8#61,2009.5,30
15531_3#88,2014.5,30
15531_2#71,2014.583333,30
15531_2#63,2014.583333,30
15531_2#50,2014.583333,30
15378_3#27,2010,30
15378_2#87,2003.5,30
14936_5#69,2009.75,30
14913_5#92,2013.583333,30
14412_2#84,2010.583333,30
14257_1#90,2008.166667,30
13470_1#31,2007.75,30
13415_4#91,2007,30
12162_1#95,2012.833333,30
17794_8#64,2010.666667,30
17794_8#62,2010.666667,30
17794_8#53,2010.666667,30
17794_8#39,2010.75,30
17794_7#7,2010.083333,30
17794_7#40,2009.333333,30
17794_7#188,2010.166667,30
17794_7#123,2009.333333,30
17794_7#106,2009.333333,30
17428_8#146,2009.5,30
17428_8#139,2009.333333,30
16453_2#6,2009.5,30
16453_2#47,2009.666667,30
16399_6#15,2009.25,30
16399_5#54,2009.25,30
16399_5#38,2009.25,30
15873_3#3,2009.916667,30
15531_5#88,2009.333333,30
14520_5#59,2010,30
14520_5#1,2010.083333,30
14410_6#52,2010.916667,30
9789_3#47,2009.083333,30
9789_3#42,2009.083333,30
9789_2#8,2010.583333,30
9789_2#4,2005.166667,30
9716_7#26,2009.666667,30
18456_1#92,2004.75,30
18456_1#45,2014.333333,30
17966_5#96,2014.916667,30
17870_7#122,2013.083333,30
15995_2#85,2013.666667,30
15841_4#23,2013.333333,30
15531_4#28,2014.333333,30
15531_4#25,2014.333333,30
15531_2#19,2009.666667,30
15531_2#10,2009.583333,30
15378_4#66,2009.75,30
15378_4#55,2014.583333,30
15378_3#88,2009.583333,30
15378_2#72,2009.833333,30
14723_3#83,2010.5,30
12290_3#53,2009.166667,30
12290_3#27,2000.5,30
16288_3#18,2008.083333,30
16288_8#44,2009.25,30
16288_4#25,2012.5,30
18456_1#6,2014.5,30
15531_2#45,2014.583333,30
14913_5#19,2013.5,30
14412_2#77,2010.666667,30
9789_5#4,2010.666667,30
14566_5#21,2010.25,30
15531_6#49,2014.083333,30
15531_6#16,2014.75,30
15531_5#60,2009.333333,30
15531_2#56,2014.583333,30
15531_7#12,2009.5,30
19183_3#15,2009.583333,30
17794_8#99,2009.333333,30
17794_7#96,2009.583333,30
17794_7#4,2009.333333,30
17794_7#37,2009.333333,30
17794_7#120,2009.666667,30
17428_8#125,2009.333333,30
16399_5#27,2009.333333,30
15873_2#11,2009.833333,30
18456_1#20,2014.333333,30
18456_1#64,2014.333333,30
15531_3#90,2014.333333,30
14913_6#91,2013.75,30
