ID,Date,GPSC
17175_7#77,2014.166667,16
12837_5#73,2005,16
19084_8#4,2009.5,16
19084_7#146,2008.5,16
13154_2#66,2008.5,16
13091_6#21,2008.5,16
13091_5#78,2009.5,16
12291_3#80,2009.5,16
12291_3#74,2009.5,16
12291_1#66,2007.5,16
11893_8#26,2006.5,16
21127_2#179,2009.75,16
12291_5#59,2009.333333,16
21999_8#97,2013.666667,16
21999_8#110,2013.75,16
21999_8#59,2013.333333,16
23164_8#107,2009.5,16
22667_8#77,2009.5,16
22667_7#178,2009.5,16
21127_2#58,2008.666667,16
21127_2#183,2009.75,16
21127_1#94,2014.166667,16
19084_8#96,2008.5,16
19084_8#59,2008.5,16
19084_8#58,2008.5,16
19084_8#57,2008.5,16
19084_8#108,2010.5,16
19084_7#92,2007.5,16
19084_7#150,2008.5,16
19084_7#144,2008.5,16
19084_7#143,2008.5,16
19084_7#129,2008.5,16
18090_1#95,2002.5,16
18090_1#91,2001.5,16
18090_1#81,1999.5,16
18090_1#78,1999.5,16
16043_2#79,2002.833333,16
16043_2#73,2006.75,16
15608_2#94,1999,16
15608_2#77,1998.083333,16
15608_2#36,1999.666667,16
14673_2#9,2000.75,16
14673_1#42,2000.5,16
14673_1#36,2001.75,16
14520_6#15,2010.833333,16
13154_2#88,2008.5,16
13154_2#30,2008.5,16
13091_6#68,2008.5,16
13091_6#63,2008.5,16
13091_5#6,2008.5,16
13091_5#3,2008.5,16
12837_5#37,2005.333333,16
12837_3#82,2005.916667,16
12291_6#69,2012.166667,16
12291_6#25,2012,16
12291_5#34,1999.083333,16
12291_3#8,2008.5,16
12291_3#64,2009.5,16
12291_3#49,2008.5,16
12291_3#46,2008.5,16
12291_3#10,2008.5,16
12291_2#1,2007.5,16
12291_1#88,2007.5,16
12291_1#85,2007.5,16
12291_1#80,2007.5,16
12291_1#63,2007.5,16
12291_1#61,2007.5,16
12291_1#42,2007.5,16
12291_1#37,2007.5,16
12291_1#1,2011.5,16
11826_1#58,1998.833333,16
11826_1#48,1998.25,16
11826_1#41,1998,16
11822_1#86,1998,16
11822_1#65,1999.333333,16
11679_1#90,2010.5,16
11658_2#16,2009.5,16
11657_4#67,2007.5,16
11657_2#55,1999.583333,16
11511_8#68,2007.5,16
11511_7#73,1999.333333,16
11511_7#6,1998.083333,16
11511_7#21,1999.25,16
16043_2#63,2000.833333,16
14913_7#80,2013.166667,16
19341_3#35,2012.5,16
11658_2#7,2009.5,16
19341_3#49,2013.5,16
15682_2#30,2012.583333,16
15682_1#80,2011.083333,16
15608_5#75,2007.333333,16
14673_1#88,2008.25,16
14673_1#64,2007.25,16
12291_5#42,2009.666667,16
11657_4#52,2009.25,16
19341_2#161,1999.5,16
18090_2#165,1996.5,16
19341_3#30,2012.5,16
19341_2#168,2010.5,16
16043_2#76,2006.583333,16
19341_2#83,1995.5,16
19341_2#76,2001.5,16
19341_2#65,1998.5,16
19341_2#64,1998.5,16
19341_2#63,1997.5,16
19341_2#146,1999.5,16
19341_2#141,2000.5,16
19341_2#132,1998.5,16
19341_2#123,1996.5,16
18623_5#57,2000.5,16
18090_2#96,2000.5,16
18090_2#92,2000.5,16
18090_2#87,2000.5,16
18090_2#86,2000.5,16
18090_2#69,2000.5,16
18090_2#66,2000.5,16
18090_2#188,1999.5,16
18090_2#161,2001.5,16
15682_1#9,2008.833333,16
15682_1#8,2008.75,16
15682_1#20,2009,16
15608_5#77,2007.666667,16
13470_1#37,2010.166667,16
19084_8#49,2008.5,16
18090_2#183,1997.5,16
18090_2#75,2000.5,16
19341_3#121,2009.5,16
19341_2#111,2000.5,16
19341_2#101,1999.5,16
18090_2#95,2000.5,16
18090_2#94,2000.5,16
18090_2#93,2000.5,16
18090_2#91,2000.5,16
18090_2#88,2000.5,16
18090_2#85,2000.5,16
18090_2#84,2000.5,16
18090_2#83,2000.5,16
18090_2#186,1998.5,16
11511_8#93,2010.5,16
10395_5#36,2012.5,16
14936_4#35,2013.25,16
15682_1#52,2010.166667,16
22841_4#159,2012.5,16
21999_8#77,2013.5,16
21999_8#71,2013.333333,16
21999_8#26,2013.25,16
21999_7#161,2012.666667,16
21999_7#145,2012.583333,16
21999_7#135,2012.5,16
21999_7#124,2012.5,16
21999_7#101,2012.333333,16
21242_2#146,2012.25,16
21127_2#86,2008.75,16
21127_2#66,2008.666667,16
21127_2#62,2008.666667,16
21127_2#188,2009.75,16
21127_2#16,2008.333333,16
21127_2#14,2008.333333,16
21127_1#6,2013.166667,16
21127_1#182,2008.25,16
15608_3#8,1999,16
14723_5#1,2012.5,16
14673_4#3,2004.25,16
14673_3#28,2000.833333,16
14412_2#24,2010.75,16
14412_1#9,2009.833333,16
13415_8#33,2009.333333,16
13415_5#76,2007.083333,16
13414_1#79,2012.916667,16
13414_1#6,2009.083333,16
13353_7#67,2012.166667,16
12837_5#79,2005.25,16
12837_5#27,2006.166667,16
12291_1#87,2007.5,16
12290_2#1,2009.916667,16
11679_1#54,2009.333333,16
11679_1#43,2009.25,16
11658_2#42,2006.5,16
11657_4#88,2009.5,16
11511_7#35,1999.833333,16
21127_2#47,2008.583333,16
12291_5#11,1999.083333,16
11826_1#40,1998.75,16
11511_7#76,1999.083333,16
22841_3#178,2007.5,16
22841_4#32,2011.5,16
22841_4#163,2012.5,16
22841_4#102,2011.5,16
22841_3#144,2007.5,16
22841_2#97,2014.5,16
22841_2#11,2013.5,16
22841_1#61,2011.5,16
21999_7#157,2012.666667,16
21999_7#132,2012.5,16
14673_1#20,2001.333333,16
21999_8#127,2013.083333,16
21999_8#113,2013.75,16
21127_2#178,2009.666667,16
15277_1#56,2013.5,16
14723_6#88,2012.5,16
15682_2#5,2011.75,16
15608_5#74,2007.333333,16
22841_4#147,2012.5,16
22841_2#47,2014.5,16
22841_1#172,2012.5,16
22841_1#16,2010.5,16
21053_8#141,2012.083333,16
15608_2#81,1998.25,16
14673_3#56,2002.333333,16
13414_3#39,2012.916667,16
13414_2#73,2012.083333,16
11511_7#70,1999.25,16
21999_8#37,2013.25,16
21999_7#97,2012.333333,16
21127_2#32,2008.5,16
12291_5#29,1998.833333,16
21999_8#111,2013.75,16
22841_2#79,2013.5,16
15608_4#43,1997.166667,16
17175_4#36,2012.75,16
17138_3#40,2014.916667,16
14936_4#45,2013.333333,16
14412_2#5,2010.583333,16
13414_8#42,2006.166667,16
12837_3#47,2005.75,16
21127_2#99,2008.833333,16
21127_1#162,2008,16
24775_1#122,2015.5,16
21127_2#166,2009.5,16
21127_2#6,2008.333333,16
22027_1#107,2009.5,16
