ID,Date,GPSC
13091_5#72,2009.5,81
16288_4#64,2014.166667,81
15995_1#188,2013.333333,81
19183_3#51,2008.583333,81
19183_3#33,2008.5,81
17794_8#88,2009.666667,81
17794_8#127,2010.75,81
17794_8#10,2009.833333,81
17428_8#188,2009.333333,81
17150_4#6,2012.75,81
17150_4#26,2010.333333,81
17138_4#49,2012.833333,81
17059_7#22,2012.5,81
16399_6#1,2009,81
15873_5#26,2009.25,81
15873_4#4,2009.333333,81
15873_2#45,2009.666667,81
15841_4#92,2011.583333,81
15841_4#84,2011.333333,81
15531_6#76,2009.333333,81
15531_5#67,2009.333333,81
14520_7#18,2009.25,81
14520_6#8,2011.083333,81
14520_5#79,2009.833333,81
14520_5#53,2009.666667,81
15531_2#3,2009.666667,81
15378_4#15,2009.666667,81
15378_2#17,2014.583333,81
15995_2#4,2013.5,81
15873_1#54,2009.333333,81
17175_4#10,2012.333333,81
15995_2#75,2013.583333,81
17175_4#42,2012.333333,81
17175_5#85,2010.333333,81
17150_5#42,2010.333333,81
15531_6#89,2009.333333,81
15531_5#68,2009.5,81
14520_4#76,2010,81
