ID,Date,GPSC
14936_4#69,2013.333333,51
19341_2#149,1999.5,51
22841_4#12,2011.5,51
22841_2#173,2005.5,51
22841_1#55,2011.5,51
22841_1#25,2010.5,51
21999_8#36,2013.25,51
21999_8#116,2013.75,51
21999_7#177,2012.75,51
21999_7#138,2012.5,51
21485_4#4,2012.166667,51
21242_2#147,2012.25,51
21127_2#77,2008.666667,51
18090_5#41,2010.5,51
17175_6#33,2010.333333,51
17175_5#79,2010.5,51
17150_6#90,2014.75,51
17150_6#36,2014.666667,51
17150_6#20,2014.666667,51
17150_5#74,2010.333333,51
17150_5#27,2010.5,51
17059_8#8,2012.583333,51
17059_8#42,2012.333333,51
17059_8#14,2012.333333,51
17059_6#24,2012.333333,51
16043_2#91,2006.166667,51
15995_2#172,2013.666667,51
15995_2#15,2013.666667,51
15995_2#146,2013.666667,51
15995_1#78,2009.583333,51
15995_1#128,2013.5,51
15995_1#113,2013.333333,51
15841_5#30,2011.333333,51
15841_5#22,2011.333333,51
15841_4#63,2013.333333,51
15841_4#60,2011.583333,51
15841_4#38,2011.75,51
15841_2#84,2009.666667,51
15841_2#65,2011.333333,51
15841_2#55,2011.75,51
15841_2#18,2011.333333,51
15841_2#13,2011.666667,51
15841_1#64,2009.666667,51
15841_1#52,2009.666667,51
15841_1#42,2009.5,51
15841_1#24,2009.666667,51
15731_8#21,2009.5,51
15531_6#83,2009.333333,51
15531_6#11,2009.5,51
15531_5#80,2009.333333,51
15531_5#73,2009.5,51
14936_4#8,2013.333333,51
14936_4#52,2013.333333,51
14913_6#80,2014.083333,51
14913_5#59,2013.5,51
14555_4#83,2011.333333,51
14555_4#35,2011.333333,51
14555_4#33,2009.666667,51
14555_4#11,2011.333333,51
14555_3#86,2008,51
14555_3#27,2007.75,51
14412_2#38,2010.666667,51
14410_8#88,2008.5,51
14410_8#59,2006.75,51
14410_6#51,2012.75,51
14410_6#29,2012.083333,51
14410_5#40,2009.666667,51
14257_1#75,2008.25,51
13415_8#23,2009.333333,51
13415_4#94,2007.083333,51
13415_4#61,2007,51
12837_5#59,2005.083333,51
12837_5#32,2005,51
12837_5#1,2006.333333,51
12837_4#65,2006.333333,51
12837_4#21,2006,51
12837_2#45,2005.666667,51
12837_2#27,2005.666667,51
12837_1#48,2005.583333,51
12837_1#10,2005.25,51
12291_6#84,2012.083333,51
12291_6#63,2012.166667,51
12291_6#61,2012.25,51
12162_1#90,2012.5,51
12162_1#37,2012.666667,51
12162_1#21,2012.666667,51
16288_6#65,2014.583333,51
16288_4#41,2012.583333,51
16288_4#36,2012.583333,51
17175_8#70,2014,51
21999_8#28,2013.25,51
21999_7#115,2012.333333,51
17175_6#66,2010.583333,51
15874_1#5,2011.333333,51
