ID,Date,GPSC
17138_5#13,2014.333333,9
16288_6#14,2014.333333,9
16288_5#42,2014.75,9
9789_4#39,2009.75,9
15378_3#7,2009.666667,9
15531_3#91,2014.333333,9
16288_5#52,2014.25,9
17794_7#77,2014.666667,9
14520_6#43,2010.916667,9
14913_8#50,2012.5,9
17175_7#2,2014.166667,9
17138_3#24,2014.833333,9
14913_4#2,2012.166667,9
9789_3#76,2009.333333,9
18456_1#88,2014.5,9
18456_1#66,2014.333333,9
17794_8#187,2014.5,9
15531_2#60,2014.583333,9
15378_4#37,2014.583333,9
15378_4#32,2014.583333,9
14936_5#64,2003.5,9
17870_8#126,2013,9
9789_4#56,2009.666667,9
9789_2#9,2004.583333,9
9789_2#83,2000.833333,9
9789_2#75,2010.75,9
9789_2#28,2009.333333,9
9716_7#37,2009.333333,9
22841_4#183,2013.5,9
22841_4#170,2012.5,9
22841_4#105,2012.5,9
22841_2#41,2013.5,9
22841_2#4,2013.5,9
22841_2#33,2013.5,9
22841_2#137,2014.5,9
22841_2#131,2014.5,9
22841_2#100,2014.5,9
22841_1#8,2010.5,9
22841_1#125,2013.5,9
22027_1#164,2010.5,9
21999_8#10,2013,9
21127_1#75,2015.333333,9
20925_3#93,2016,9
20925_3#6,2015.75,9
20287_5#120,2013.916667,9
19084_8#169,2009.25,9
19084_7#20,2013.5,9
17966_5#27,2001.333333,9
17966_5#134,2009.583333,9
17870_8#94,2005.333333,9
17870_8#25,2003.666667,9
17870_8#18,2004.166667,9
17870_8#119,2011.916667,9
17870_8#101,2007.916667,9
17870_7#60,2014.916667,9
17870_7#182,2004.833333,9
17794_8#26,2009.833333,9
17794_8#14,2009.333333,9
17794_7#126,2009.583333,9
17428_8#184,2009.333333,9
17175_7#56,2014.333333,9
17175_6#52,2010.5,9
17138_5#42,2014.583333,9
16399_7#39,2009.25,9
16399_6#55,2009.25,9
16399_6#43,2009.25,9
16399_6#27,2009.333333,9
16288_5#75,2014.333333,9
16288_5#35,2014.583333,9
16288_5#34,2014.583333,9
15995_1#26,2009.75,9
15995_1#22,2009.583333,9
15874_1#78,2011.5,9
15874_1#76,2009.333333,9
15874_1#34,2009.75,9
15873_3#14,2009.25,9
15873_2#41,2009,9
15841_3#79,2011.5,9
15841_3#74,2011.5,9
15841_1#83,2009.666667,9
15841_1#68,2009.333333,9
15841_1#61,2009.333333,9
15841_1#11,2009.666667,9
15531_6#5,2009.333333,9
15531_6#35,2014.166667,9
15531_5#85,2009.333333,9
15531_5#56,2009.333333,9
15531_4#76,2009.333333,9
15531_2#93,2009.5,9
15531_2#46,2014.583333,9
15531_2#39,2009.583333,9
15378_4#95,2014.583333,9
15378_4#19,2009.5,9
15378_4#13,2009.333333,9
15378_3#95,2009.583333,9
15378_2#9,2006.583333,9
14936_5#59,2009.5,9
14936_5#50,2009.833333,9
14936_5#34,2004.5,9
14913_7#7,2013,9
14723_6#41,2009.5,9
14723_4#42,2009.5,9
14723_2#45,1999.5,9
14723_2#38,1995.5,9
