ID,Date,GPSC
12291_5#17,1999.916667,23
19084_8#1,2009.5,23
19084_7#182,2009.5,23
19084_7#173,2008.5,23
19084_7#162,2008.5,23
19084_7#135,2008.5,23
12291_4#12,2009.5,23
12291_3#13,2008.5,23
12291_1#77,2007.5,23
11658_2#39,2006.5,23
11511_8#74,2007.5,23
11511_8#71,2007.5,23
11822_1#58,1998.166667,23
19084_8#47,2009.5,23
19084_8#40,2009.5,23
19084_8#39,2009.5,23
19084_8#24,2009.5,23
19084_8#17,2009.5,23
19084_8#15,2009.5,23
13154_2#31,2008.5,23
13091_5#75,2009.5,23
12291_3#54,2009.5,23
12291_3#41,2008.5,23
11657_4#87,2009.5,23
19084_8#86,2008.5,23
13091_6#43,2008.5,23
19341_2#19,2009.666667,23
19183_3#7,2009.583333,23
17794_7#98,2009.583333,23
17794_7#130,2009.5,23
17428_8#145,2009.916667,23
16453_2#21,2009.25,23
15531_6#7,2009.5,23
15531_5#75,2009.5,23
15531_5#62,2009.5,23
14520_5#77,2009.583333,23
14410_5#41,2009.916667,23
14410_4#77,2011.583333,23
15531_5#63,2009.5,23
15608_2#32,1998.333333,23
15873_3#20,2010.333333,23
21127_2#177,2009.666667,23
14673_3#64,2002,23
22667_7#176,2010.5,23
22667_7#174,2009.5,23
17175_5#31,2010.5,23
22027_1#83,2007.5,23
14673_2#39,2000.666667,23
11893_8#9,1998.166667,23
11826_1#60,1998.833333,23
11657_1#86,1999.333333,23
11511_7#29,1999.833333,23
11822_1#35,1999.166667,23
11511_7#51,1999.666667,23
22841_1#92,2011.5,23
15682_1#77,2011.083333,23
18090_2#164,1996.5,23
19341_2#91,1997.5,23
19341_2#152,1999.5,23
18090_2#168,1996.5,23
23164_8#148,2009.5,23
22841_4#53,2011.5,23
22841_3#17,2005.5,23
22841_3#156,2007.5,23
21242_2#130,2009,23
21127_2#88,2008.75,23
21127_2#150,2009.333333,23
21127_2#141,2009.333333,23
21127_2#11,2008.333333,23
19084_7#114,2008.5,23
19084_7#110,2008.5,23
15608_3#24,1999,23
15608_2#55,1999.25,23
15608_2#47,1999.833333,23
14673_3#94,2002.083333,23
14673_3#12,2001.916667,23
13415_7#63,2009.666667,23
13414_4#16,2000.666667,23
13091_6#65,2008.5,23
12291_2#69,2009.5,23
12291_1#69,2007.5,23
11822_1#60,1999.25,23
11822_1#59,1999.25,23
11679_1#93,2010.5,23
11658_2#38,2007.5,23
11658_2#12,2009.5,23
11657_4#83,2008.5,23
11511_8#82,2009.5,23
11511_8#79,2009.5,23
21053_8#147,2015.333333,23
17794_7#68,2010,23
14723_6#86,2012.5,23
14723_6#69,2011.5,23
15608_4#60,1998.333333,23
15608_3#3,1999.5,23
15608_3#19,1999.916667,23
14673_4#47,2009.083333,23
14673_3#92,2000.333333,23
14673_2#23,2002.333333,23
14673_1#32,2002.083333,23
11826_1#79,1999.583333,23
15531_7#20,2009.333333,23
15531_6#80,2009.333333,23
14410_7#16,2003.25,23
13414_4#15,2000.75,23
11658_2#41,2006.5,23
11658_1#30,2011.166667,23
19084_8#155,1998.916667,23
15608_2#95,1999,23
12291_1#50,2007.5,23
18090_2#125,2000.5,23
19084_8#95,2008.5,23
19341_2#62,1999.5,23
18090_2#170,1996.5,23
17059_7#50,2012.333333,23
14555_3#44,2006.75,23
13470_1#66,2007.666667,23
19341_3#10,2011.5,23
19341_2#89,1998.5,23
19084_8#146,1999.833333,23
15682_1#57,2010.25,23
18090_2#134,2000.5,23
18090_2#124,2000.5,23
11791_1#21,1998.833333,23
19341_2#79,2001.5,23
19341_2#61,1996.5,23
19341_2#162,1998.5,23
19341_2#156,1997.5,23
18090_2#155,2000.5,23
18090_2#153,2000.5,23
18090_2#133,2000.5,23
18090_2#128,2000.5,23
18090_2#127,2000.5,23
18090_2#126,2000.5,23
18090_2#166,1997.5,23
16453_2#2,2009.5,23
16399_7#69,2009.583333,23
16399_6#73,2009.5,23
14520_7#53,2009.25,23
14520_7#51,2009.333333,23
14520_7#25,2009.166667,23
14520_5#45,2009.583333,23
14520_4#54,2009.25,23
14520_4#37,2009.25,23
22841_2#183,2005.5,23
22841_2#177,2005.5,23
22114_6#44,2007.5,23
24775_1#57,2011.5,23
18090_2#181,1999.5,23
18090_2#169,1996.5,23
18090_2#137,2000.5,23
18090_2#130,2000.5,23
18090_2#129,2000.5,23
18090_2#122,2000.5,23
18090_2#119,2000.5,23
18090_2#118,2000.5,23
15682_1#45,2010,23
24775_1#79,2011.5,23
22841_3#171,2007.5,23
13091_6#14,2008.5,23
19084_8#68,2009.5,23
19084_8#89,2008.5,23
13091_6#57,2008.5,23
13091_6#12,2008.5,23
18090_2#131,2000.5,23
22841_2#162,2005.5,23
22841_1#166,2013.5,23
17794_8#80,2009.333333,23
17794_7#181,2009.25,23
16399_7#43,2009.333333,23
16399_6#41,2009.333333,23
16399_6#29,2009.333333,23
16399_6#22,2009.083333,23
16399_6#21,2009.25,23
16399_5#66,2009.333333,23
16399_5#51,2009.333333,23
21127_2#64,2008.666667,23
14520_6#32,2011.083333,23
15608_3#21,1999.5,23
15608_3#28,1999.166667,23
