ID,Date,GPSC
19183_3#47,2008.583333,58
17428_8#168,2009.916667,58
16453_2#7,2009.5,58
16399_7#3,2010.333333,58
15873_3#79,2009.583333,58
15873_3#35,2009.583333,58
15873_3#34,2009.583333,58
15873_3#1,2009.5,58
15873_2#78,2009.166667,58
15873_2#53,2009.666667,58
15873_2#38,2009.666667,58
15531_6#3,2009.333333,58
14520_5#84,2010.083333,58
14520_5#67,2009.5,58
14520_5#61,2009.916667,58
14520_5#55,2009.916667,58
19183_3#4,2009.5,58
15873_5#10,2009.666667,58
15873_2#52,2009.583333,58
15873_2#17,2009.833333,58
15531_4#70,2009.333333,58
15531_4#69,2009.333333,58
14520_7#59,2009.333333,58
14520_7#23,2009.25,58
14520_7#20,2009.25,58
14520_5#85,2009.5,58
14520_5#23,2009.666667,58
14520_4#48,2009.333333,58
14520_4#33,2009.5,58
17794_8#5,2008.916667,58
17794_7#107,2009.333333,58
17428_8#171,2009.583333,58
17428_8#166,2009.333333,58
17428_8#150,2009.5,58
17138_5#4,2009.5,58
16399_6#63,2009.25,58
16399_6#56,2009.25,58
16399_6#51,2009.333333,58
16399_6#35,2009.333333,58
16399_6#11,2009.25,58
16399_5#80,2009.083333,58
16399_5#75,2009.083333,58
16399_5#73,2009,58
16399_5#70,2009.333333,58
16399_5#69,2009.083333,58
16399_5#63,2009.333333,58
16399_5#49,2009.25,58
16399_5#16,2009,58
16399_5#12,2009.25,58
15873_5#85,2008.916667,58
15873_5#81,2008.916667,58
15873_4#77,2008.916667,58
15873_4#63,2009,58
15873_4#61,2009,58
15531_7#39,2005.916667,58
15531_6#13,2009.333333,58
15531_5#81,2009.5,58
14410_7#84,2008.083333,58
14410_7#7,2003.5,58
14410_6#58,2011.333333,58
14410_4#74,2012.166667,58
14410_4#72,2012.083333,58
14410_6#11,2011.5,58
14410_5#60,2012.916667,58
16399_6#58,2008.916667,58
15873_4#74,2008.833333,58
17794_8#118,2009.666667,58
17428_8#113,2009.333333,58
16399_7#59,2009.583333,58
15873_5#15,2009.5,58
15873_3#68,2009.583333,58
15873_3#40,2009.333333,58
15873_2#4,2009.333333,58
14520_5#94,2009.666667,58
14520_5#93,2009.5,58
14520_5#7,2009.5,58
14520_4#4,2010,58
15531_6#90,2009.333333,58
15531_5#87,2009.333333,58
15531_5#71,2009.333333,58
15531_5#70,2009.333333,58
14520_5#6,2009,58
15531_7#3,2009.5,58
15531_7#30,2009.5,58
17794_7#93,2009.25,58
16399_6#8,2009.083333,58
16399_6#13,2009.333333,58
16399_6#10,2009.333333,58
