ID,Date,GPSC
17175_6#74,2010.583333,14
13470_1#8,2006.833333,14
22841_4#168,2012.5,14
22841_4#120,2012.5,14
22841_4#100,2011.5,14
17175_6#64,2010.333333,14
17175_6#40,2010.333333,14
17175_6#19,2010.5,14
17150_4#80,2010.333333,14
17150_4#39,2010.333333,14
15841_2#64,2011.333333,14
14566_6#93,2011.166667,14
14412_1#22,2008.75,14
15608_5#95,2008.333333,14
19084_8#12,2009.5,14
22841_2#189,2005.5,14
22667_8#64,2009.5,14
21999_7#98,2012.333333,14
20925_3#23,2016.083333,14
19084_8#81,2008.5,14
19084_8#73,2008.5,14
19084_8#54,2008.5,14
19084_7#80,2007.5,14
19084_7#181,2009.5,14
19084_7#139,2008.5,14
19084_7#133,2008.5,14
17138_5#6,2009.75,14
17138_4#81,2008.75,14
17138_3#43,2012.666667,14
15995_1#91,2009.75,14
15995_1#46,2009.583333,14
15995_1#38,2009.583333,14
15841_5#15,2011.333333,14
15841_2#46,2011.75,14
15841_1#19,2009.666667,14
15608_2#53,1998.75,14
14936_4#88,2013.333333,14
14913_3#59,2008.666667,14
14673_2#64,2000.166667,14
14566_4#6,2009.75,14
14555_3#46,2008.083333,14
14555_3#17,2006.75,14
14412_1#85,2008.75,14
14412_1#28,2008.75,14
14257_1#23,2008.333333,14
13470_1#87,2006.75,14
13415_8#53,2009.166667,14
13415_7#65,2009.166667,14
13415_7#36,2009.166667,14
13415_6#63,2007.333333,14
13415_6#29,2009.5,14
13415_4#76,2007,14
13415_4#27,2007,14
13154_2#75,2008.5,14
13091_6#28,2008.5,14
12837_5#56,2005.083333,14
12837_4#81,2006.5,14
12837_2#15,2005.583333,14
12291_6#89,2012,14
12291_6#10,2012,14
12291_4#2,2009.5,14
12291_3#60,2009.5,14
12291_3#56,2009.5,14
12291_3#29,2008.5,14
12291_3#26,2008.5,14
12291_1#70,2007.5,14
12291_1#54,2007.5,14
12291_1#31,2007.5,14
12291_1#30,2007.5,14
12162_1#18,2012.5,14
11679_1#63,2006.5,14
11658_8#11,2010.5,14
11658_2#21,2008.5,14
11658_2#15,2009.5,14
11658_1#13,1998.333333,14
11657_8#56,2010.5,14
11657_8#46,2009.5,14
11511_8#84,2010.5,14
11511_8#80,2009.5,14
14566_6#88,2011.25,14
17175_6#51,2010.5,14
12162_1#58,2012.333333,14
