ID,Date,GPSC
19341_3#127,2009.5,76
19341_2#107,2001.5,76
18090_2#141,2000.5,76
19341_2#68,2001.5,76
18090_2#143,2000.5,76
18090_2#139,2000.5,76
18090_2#112,2000.5,76
14723_1#67,2008.5,76
18090_2#120,2000.5,76
15682_1#24,2009.25,76
19341_2#145,1995.5,76
15608_3#33,2012.25,76
15608_5#87,2008.083333,76
19341_2#95,1997.5,76
19341_2#133,1998.5,76
15608_3#74,2013.75,76
15608_3#82,2013.833333,76
15682_2#54,2013.166667,76
15682_2#31,2012.666667,76
21127_1#17,2015.333333,76
14723_6#85,2011.5,76
14723_1#74,2009.5,76
13414_3#18,2012.5,76
18090_2#135,2000.5,76
15608_3#54,2012.916667,76
15608_4#57,1998.5,76
19084_7#142,2008.5,76
13414_2#58,2012.666667,76
13353_7#21,2012.333333,76
12291_6#31,2012.333333,76
12291_3#81,2009.5,76
12291_3#18,2008.5,76
11822_1#94,1999,76
11657_8#20,2009,76
18090_2#176,2000.5,76
18090_2#132,2000.5,76
18090_2#121,2000.5,76
