ID,Date,GPSC
14723_6#46,2009.5,26
14723_6#38,2008.5,26
14723_4#57,2008.5,26
16288_4#58,2012.75,26
15531_6#47,2014,26
14520_7#76,2012.166667,26
14410_6#2,2011.333333,26
14410_4#47,2012.833333,26
17794_8#97,2009.5,26
22841_4#65,2012.5,26
22841_4#48,2011.5,26
22841_4#142,2012.5,26
22841_2#44,2014.5,26
22841_1#185,2012.5,26
22114_6#60,2008.5,26
22114_6#4,2007.5,26
22114_6#26,2007.5,26
22027_1#151,2009.5,26
22027_1#133,2009.5,26
22027_1#112,2009.5,26
22027_1#106,2009.5,26
20957_7#134,2009.166667,26
20957_7#130,2009.333333,26
20957_7#115,2009.25,26
20957_7#112,2009.25,26
19341_2#42,2015.333333,26
19341_2#34,2015.166667,26
19341_2#27,2015.25,26
19341_2#24,2015.25,26
19183_3#99,2007.583333,26
19084_7#30,2013.5,26
19084_7#18,2013.5,26
18456_1#178,2014.5,26
18456_1#175,2013.5,26
18456_1#121,2006.333333,26
17966_5#87,2014.833333,26
17966_5#75,2014.666667,26
17966_5#40,2005.333333,26
17966_5#103,2015,26
17870_8#9,2005.333333,26
17870_8#89,2007.333333,26
17870_8#59,2005.333333,26
17870_8#24,2003.833333,26
17870_8#158,2012.75,26
17870_8#152,2012.666667,26
17870_8#136,2013.583333,26
17870_8#132,2013.333333,26
17870_8#130,2013.333333,26
17870_8#125,2013.166667,26
17870_7#95,2014.75,26
17870_7#179,2004.75,26
17794_8#69,2010.75,26
17794_8#61,2010.666667,26
17794_7#180,2009.166667,26
17428_8#179,2009.5,26
17175_8#92,2014.666667,26
17175_8#84,2014.583333,26
17175_8#12,2014.333333,26
17175_7#63,2014.333333,26
17175_7#62,2014.083333,26
17175_5#3,2010.333333,26
17150_6#91,2014.666667,26
17150_6#73,2014.5,26
17150_6#45,2014.75,26
17150_6#42,2014.75,26
17150_6#37,2014.75,26
17150_6#17,2014.333333,26
17150_5#64,2014.166667,26
17150_5#63,2014.083333,26
17150_5#55,2014.083333,26
17150_5#40,2014.166667,26
17138_5#61,2014.583333,26
17138_3#55,2014.75,26
17138_3#3,2014.75,26
17138_3#14,2014.666667,26
16399_7#16,2009.25,26
16399_6#52,2009.333333,26
16399_5#4,2009.333333,26
15873_4#71,2009.083333,26
15873_3#59,2009.25,26
15531_7#42,2014,26
15531_6#55,2014.666667,26
15531_6#46,2014.25,26
15531_6#44,2014.166667,26
15531_6#41,2014.166667,26
15531_6#33,2014.666667,26
15531_6#30,2014.583333,26
15531_6#23,2014.583333,26
15531_5#7,2014.666667,26
15531_5#51,2013.166667,26
15531_5#41,2013.166667,26
15531_4#90,2011.583333,26
15531_4#62,2013.5,26
15531_4#55,2013.5,26
15531_2#72,2010.333333,26
15531_2#28,2010.833333,26
15378_4#79,2014.583333,26
15378_4#56,2014.583333,26
15378_2#54,2009.5,26
15378_2#39,2013.166667,26
15378_2#31,2011.333333,26
15378_2#29,2011.333333,26
15378_2#23,2009.25,26
14936_4#95,2013.333333,26
14936_4#7,2013.333333,26
14913_7#93,2013,26
14913_7#82,2012.583333,26
14913_7#2,2012.333333,26
14913_7#11,2012.583333,26
14913_6#57,2013.666667,26
14913_5#35,2013.5,26
14913_5#17,2013.333333,26
14913_5#12,2013.5,26
14913_4#60,2012,26
14913_3#7,2011.75,26
14913_2#76,2011.833333,26
14913_2#74,2011.75,26
14913_2#66,2011.75,26
14913_2#34,2011.75,26
14723_2#61,2006.5,26
14723_2#13,2007.5,26
14723_1#78,2004.5,26
14673_4#85,2008.5,26
14566_6#27,2011.083333,26
14566_4#72,2009.666667,26
14566_4#58,2009.666667,26
14555_4#65,2011.333333,26
14555_4#62,2011.333333,26
14555_4#37,2011.5,26
14520_7#58,2009.25,26
14520_7#36,2009.333333,26
14520_7#27,2009.25,26
14520_6#93,2011.166667,26
14520_6#77,2012,26
14520_4#64,2010,26
14412_2#21,2010.583333,26
14412_2#19,2010.583333,26
14410_8#27,2008.333333,26
14410_6#7,2011.583333,26
14410_6#5,2011.916667,26
14410_6#46,2012.75,26
14410_6#42,2011.75,26
14410_6#40,2010.833333,26
14410_6#36,2011.916667,26
14410_6#23,2012.166667,26
14410_5#63,2011.666667,26
14410_5#6,2013.333333,26
14410_5#4,2013.25,26
14410_5#33,2011,26
14410_5#12,2013.166667,26
14410_5#11,2013.166667,26
14410_5#1,2013.5,26
14410_4#84,2011.833333,26
14410_4#83,2011.333333,26
14410_4#75,2012.166667,26
14410_4#46,2012.916667,26
14410_4#34,2012.25,26
14410_4#3,2013.333333,26
14410_4#22,2013.5,26
14410_4#16,2011.666667,26
14257_1#52,2008.333333,26
14257_1#46,2008.5,26
13415_7#27,2009.25,26
13415_5#33,2007.083333,26
13415_4#83,2007,26
12837_3#31,2005.75,26
12837_2#55,2005.583333,26
23164_8#139,2009.5,26
19084_7#46,2012.5,26
19084_7#45,2012.5,26
15531_2#33,2010.75,26
14520_6#60,2011.666667,26
10395_5#53,2011.5,26
17175_8#45,2014.5,26
17150_6#44,2014.583333,26
14913_7#69,2012.666667,26
14913_7#46,2013,26
14913_4#64,2012.333333,26
14913_3#78,2011.75,26
14723_2#9,2007.5,26
19084_7#40,2012.5,26
19084_7#13,2013.5,26
9789_2#53,2006.25,26
15378_4#27,2013.666667,26
16288_5#33,2014.583333,26
19341_2#33,2015.333333,26
18456_1#170,2014.5,26
17966_5#74,2014.666667,26
17966_5#102,2015,26
17870_7#61,2014.75,26
17138_3#50,2012.333333,26
17150_6#74,2014.833333,26
17966_5#106,2015.083333,26
14936_5#78,2010.583333,26
17870_8#60,2005.333333,26
