ID,Date,GPSC
21999_7#182,2012.833333,32
21053_8#148,2012.333333,32
21053_8#136,2011.916667,32
21053_8#135,2011.75,32
14673_1#13,2008.583333,32
11658_2#26,2007.5,32
11658_1#21,1997.833333,32
11658_1#20,1998.25,32
15682_1#26,2009.333333,32
21999_8#61,2013.333333,32
21999_8#55,2013.333333,32
21999_7#160,2012.666667,32
21999_7#156,2012.666667,32
21999_7#153,2012.666667,32
21999_7#147,2012.583333,32
21999_7#119,2012.5,32
21999_7#117,2012.5,32
21999_7#111,2012.333333,32
21127_2#76,2008.666667,32
21127_2#4,2008.333333,32
21127_2#186,2009.75,32
21127_2#170,2009.583333,32
19084_8#43,2010.5,32
19084_7#94,2008.5,32
18623_5#48,2009.75,32
17966_5#138,2009.75,32
17966_5#117,2009.333333,32
17175_6#23,2010.666667,32
17150_5#5,2010.5,32
17150_4#73,2010.333333,32
15608_3#9,1999.25,32
15277_1#22,2007.333333,32
14936_4#73,2013.166667,32
14913_5#72,2013.666667,32
14673_3#50,2001.25,32
14673_3#29,2000.916667,32
14673_2#91,2007.5,32
14673_1#95,2000.166667,32
14673_1#65,2007.166667,32
13710_1#32,2012.333333,32
13470_1#54,2010.166667,32
13415_7#42,2009.166667,32
13414_2#28,2012.25,32
13414_1#83,2012.666667,32
13154_3#82,2009.666667,32
12837_4#50,2006.083333,32
12291_1#3,2011.5,32
12162_1#11,2012.5,32
11679_1#51,2009,32
11657_8#50,2010.5,32
19084_8#156,1999.166667,32
18623_5#49,2009.75,32
15608_3#12,1999.583333,32
15608_3#10,1998.833333,32
15608_2#79,1998.083333,32
15608_2#57,1999.166667,32
14673_3#42,2003.666667,32
14673_2#52,2005.083333,32
14673_1#18,2001.833333,32
13710_2#70,2005.25,32
13710_2#6,2012.25,32
13710_2#37,2012.083333,32
13710_2#32,2012.083333,32
13710_2#31,2012.083333,32
13710_2#29,2012,32
13710_1#70,2012.833333,32
13710_1#25,2012.916667,32
13710_1#24,2012.833333,32
13414_2#79,2012.333333,32
13414_2#77,2012.333333,32
13414_2#76,2012.333333,32
13414_2#45,2012.583333,32
13414_2#18,2012.083333,32
11826_1#24,1999.916667,32
11822_1#29,1999.916667,32
11657_2#59,1998.916667,32
11657_2#4,1999.833333,32
11657_2#25,1998.333333,32
11657_1#80,1998.666667,32
11511_8#23,2009.75,32
11511_7#82,1998.75,32
15608_3#72,2013.75,32
13710_1#31,2012.166667,32
22841_4#50,2011.5,32
22841_4#43,2011.5,32
22841_4#19,2011.5,32
22841_3#132,2007.5,32
22841_2#6,2013.5,32
22841_2#187,2005.5,32
22841_2#172,2005.5,32
22841_1#95,2011.5,32
22841_1#52,2011.5,32
22027_1#137,2009.5,32
17175_8#1,2014.083333,32
14673_4#15,2009.166667,32
13710_1#57,2012.583333,32
12162_1#68,2012.583333,32
19084_7#66,2014.5,32
17794_8#85,2009.25,32
17794_7#19,2009.25,32
16399_6#59,2009.333333,32
16399_5#60,2008.75,32
15531_7#5,2009.333333,32
15531_7#41,2005.666667,32
14410_7#27,2002.666667,32
22841_1#63,2011.5,32
20925_3#89,2014,32
20287_5#121,2013.916667,32
17175_7#11,2014.166667,32
17150_5#8,2010.666667,32
14913_5#58,2013.5,32
14673_4#80,2008.5,32
14520_6#69,2011.916667,32
14412_2#58,2010.5,32
13415_7#1,2009.083333,32
12291_6#34,2012,32
12291_6#11,2012,32
12162_1#61,2012.583333,32
11893_8#12,2009.333333,32
14555_4#40,2011.5,32
12837_3#21,2006.166667,32
21127_1#85,2014.083333,32
21127_1#77,2014.5,32
21127_1#100,2014.25,32
