ID,Date,GPSC
10395_5#38,2012.583333,94
15531_5#79,2009.5,94
14520_6#38,2011.166667,94
11791_1#61,1996.5,94
10395_5#29,2010.083333,94
17794_7#6,2009.666667,94
17794_7#179,2009.833333,94
16453_2#31,2009.583333,94
16399_7#36,2009.25,94
16399_7#25,2009,94
16399_6#7,2009.083333,94
16399_6#60,2009.833333,94
16399_6#37,2009.333333,94
16399_5#71,2009.333333,94
16399_5#58,2009.25,94
16399_5#53,2009.333333,94
16399_5#50,2009.333333,94
15873_5#84,2008.916667,94
15873_4#66,2009,94
15531_6#92,2009.333333,94
15531_5#91,2009.333333,94
15531_5#76,2009.333333,94
14520_6#64,2010.166667,94
14520_5#83,2010,94
14520_5#25,2009.666667,94
14410_6#79,2013.75,94
14410_6#27,2011.583333,94
14410_6#25,2011.333333,94
14410_4#30,2013.083333,94
10395_5#64,2012.5,94
15531_7#27,2009.333333,94
17794_7#22,2009.333333,94
15873_5#82,2008.916667,94
15873_3#48,2009.083333,94
15873_2#37,2009.5,94
14520_4#65,2009.666667,94
14520_4#10,2009.083333,94
