ID,Date,GPSC
13414_8#26,2006.166667,77
14913_3#13,2008.75,77
17175_7#29,2014,77
17175_7#22,2014.333333,77
15995_2#2,2013.583333,77
15731_8#71,2009.5,77
14936_4#72,2013.333333,77
14913_7#83,2011,77
14913_5#8,2013.583333,77
14913_3#86,2011.666667,77
14913_3#51,2008.666667,77
14566_6#84,2011,77
14555_3#93,2007.833333,77
14555_3#75,2007.75,77
14555_3#57,2006.75,77
14555_3#22,2007.833333,77
14324_6#49,2006.75,77
13470_1#74,2007.666667,77
13470_1#59,2007.75,77
13470_1#44,2010.166667,77
13415_8#85,2009.333333,77
13415_8#29,2009.083333,77
13415_5#6,2007.166667,77
13415_5#31,2007.166667,77
13415_5#19,2007.166667,77
12837_5#63,2005.166667,77
12837_2#87,2005.666667,77
12837_2#86,2005.583333,77
12837_2#79,2005.583333,77
12837_2#77,2005.666667,77
12837_1#64,2005.583333,77
12837_1#58,2005,77
12291_6#78,2012,77
12162_1#9,2012.333333,77
14555_3#52,2006.833333,77
17138_3#29,2010.75,77
15995_1#27,2009.75,77
15995_1#19,2009.75,77
15731_8#63,2009.5,77
14555_3#70,2008.25,77
14412_1#29,2008.75,77
14257_1#17,2008.333333,77
13415_5#30,2007.083333,77
13415_4#92,2007,77
12837_1#26,2005.333333,77
14913_3#92,2008.75,77
14913_3#53,2008.583333,77
12837_1#76,2005.25,77
13154_4#8,2005.25,77
14913_2#65,2011.75,77
14936_4#71,2013.333333,77
15995_1#52,2009.583333,77
15841_2#51,2009.583333,77
15841_2#28,2009.5,77
15841_2#12,2009.666667,77
12837_2#9,2005.5,77
