ID,Date,GPSC
15277_1#47,1998.5,67
14410_7#44,2008.583333,67
15995_2#89,2013.583333,67
17175_8#11,2014.25,67
17059_7#60,2012.333333,67
14913_5#34,2013.333333,67
14913_5#25,2013.333333,67
14913_3#68,2008.666667,67
14913_3#56,2011.666667,67
14913_2#7,2011.833333,67
14913_2#67,2010,67
14913_2#29,2011.916667,67
14566_6#21,2011.083333,67
14412_1#86,2008.5,67
14412_1#60,2008.75,67
13415_7#6,2009.583333,67
13415_6#70,2009.583333,67
13415_6#43,2009.583333,67
13415_5#95,2007.25,67
13415_5#70,2007.25,67
13414_8#60,2006.583333,67
12837_5#10,2006.166667,67
12837_4#76,2006.333333,67
12837_4#20,2006.333333,67
12837_1#27,2005.333333,67
12837_5#70,2005,67
13415_6#67,2009.333333,67
15841_1#69,2009.333333,67
22667_8#72,2009.5,67
22667_8#44,2008.5,67
22667_7#149,2009.5,67
22027_1#93,2008.5,67
19183_3#107,2009.25,67
19084_7#59,2014.5,67
18090_1#66,2008.5,67
17794_8#27,2010.75,67
17150_5#1,2010.666667,67
16453_2#16,2009.333333,67
16399_7#20,2009.083333,67
16399_5#28,2009.333333,67
16399_5#21,2009.333333,67
15873_5#74,2009.083333,67
15731_8#28,2009.5,67
15531_7#10,2009.5,67
15531_6#66,2014.666667,67
15531_5#48,2014.666667,67
14936_4#21,2013.25,67
14410_7#73,2003.916667,67
22841_3#83,2006.5,67
22841_3#109,2007.5,67
22114_6#85,2008.5,67
22114_6#67,2007.5,67
22114_6#65,2007.5,67
22114_6#55,2008.5,67
22114_6#36,2007.5,67
22114_6#25,2007.5,67
22027_1#26,2005.5,67
20925_3#62,2009.166667,67
17794_8#38,2010.666667,67
15531_5#83,2009.333333,67
14723_1#88,2005.5,67
