ID,Date,GPSC
15682_1#41,2009.833333,12
19341_2#150,1999.5,12
19341_2#160,1999.5,12
19341_2#159,1999.5,12
19341_2#155,1996.5,12
19341_2#128,2000.5,12
19341_2#121,1995.5,12
19341_2#120,1997.5,12
19341_2#110,2001.5,12
18090_2#30,2000.5,12
19341_3#67,2009.5,12
19341_2#118,1998.5,12
18090_2#25,2000.5,12
24775_1#115,2015.5,12
16288_6#67,2014.583333,12
15682_1#76,2011.083333,12
15682_2#14,2012,12
15682_1#64,2010.333333,12
15682_1#88,2011.25,12
19341_2#142,2001.5,12
24775_1#104,2013.5,12
15682_1#53,2010.166667,12
21127_1#93,2014.333333,12
21127_1#92,2014.333333,12
21127_1#11,2015.25,12
21127_1#106,2014.75,12
21053_8#181,2015.333333,12
19084_8#113,2011.5,12
19341_2#169,2010.5,12
24775_1#114,2015.5,12
15682_2#58,2013.25,12
15682_2#33,2012.666667,12
15682_2#20,2012.166667,12
15682_1#91,2011.333333,12
15682_1#58,2010.25,12
15682_1#54,2010.166667,12
15682_1#32,2009.666667,12
19341_3#70,2009.5,12
19341_3#69,2009.5,12
19341_3#68,2009.5,12
19341_3#12,2011.5,12
19341_2#157,2000.5,12
19341_2#138,1999.5,12
19341_2#125,1996.5,12
19341_2#116,2001.5,12
19341_2#105,2000.5,12
18090_2#34,2000.5,12
18090_2#33,2000.5,12
18090_2#31,2000.5,12
18090_2#28,2000.5,12
18090_2#26,2000.5,12
15682_1#6,2008.75,12
19341_3#71,2009.5,12
23164_8#120,2009.5,12
22841_4#166,2012.5,12
22841_4#141,2012.5,12
22841_4#136,2011.5,12
22841_4#126,2011.5,12
22841_3#62,2006.5,12
22841_3#151,2007.5,12
22841_3#103,2007.5,12
22841_3#101,2006.5,12
22841_2#81,2013.5,12
22841_2#69,2014.5,12
22841_2#158,2005.5,12
22841_2#155,2005.5,12
22841_2#132,2014.5,12
22841_2#10,2013.5,12
22841_1#6,2010.5,12
22841_1#5,2010.5,12
22841_1#31,2010.5,12
22841_1#190,2013.5,12
22841_1#146,2012.5,12
21999_8#85,2013.583333,12
21999_8#74,2013.5,12
